time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,5.62772555432,0.137246409308,24.5161699316,0.00891055496275,5.87031557146,0.0,5.59420193736,0.349572465664,5.91956866424,-0.0186794282465,-0.245927686515,0.0,445.34852924568946,444.17114640733485,444.0783778500925,444.92194958571764
3.960000000000003,5.97107496272,0.158375771937,24.8718977041,0.00733138402371,5.8551160588,0.0,5.85155859168,0.3546112571,5.93650923311,-0.049525363241,-0.275235581209,0.0,482.0989013747441,479.81824303558454,481.6117552605794,479.2721382849502
4.020000000000002,6.3275552746,0.179733406313,25.2229448809,0.00455007497529,5.83804999685,0.0,6.03212963313,0.3571287677,5.76487331903,-0.040670105564,-0.318003019973,0.0,421.7401812922842,417.93754326930105,418.40793563408965,419.1770071989547
4.080000000000001,6.69544075088,0.201211010867,25.5643849538,0.0015761330947,5.81947587474,0.0,6.23181328364,0.358619428168,5.61590561045,-0.0806992523089,-0.296567458356,0.0,427.20333513244225,428.9253051550306,430.4027196485826,426.99808308249794
4.14,7.07651607062,0.222733300118,25.8987505622,6.27974111016,5.80165571767,0.0,6.4716323995,0.358420720134,5.52852900523,-0.0903975907249,-0.297885160606,0.0,452.55235805168905,452.35819355257985,451.56719949746696,450.7782780903813
4.199999999999998,7.47103326197,0.244176197718,26.2255001976,6.27438622662,5.7839750034,0.0,6.67989538306,0.35600369468,5.36261015534,-0.0870442777581,-0.288946385424,0.0,426.23725348028233,426.9083992861586,425.25152142724147,425.5317337878227
4.259999999999997,7.8801830453,0.265372194482,26.5457363295,6.26920287423,5.76677529982,0.0,6.95915794461,0.350128473041,5.31040699956,-0.0851110755617,-0.282454293712,0.0,468.3887599262701,468.8147746870752,467.7142114656999,467.8590470922472
4.319999999999996,8.30582413656,0.286147219212,26.8618246229,6.26456959662,5.74976479356,0.0,7.22955795758,0.342029741396,5.22455588786,-0.0648655433737,-0.285699203911,0.0,460.0006853541393,459.66499945752827,459.351679988122,460.950193927253
4.379999999999995,8.7485752045,0.306349460698,27.1737571507,6.26058600707,5.73244329031,0.0,7.52937317937,0.331098536975,5.17148025755,-0.0696365026972,-0.295453512247,0.0,475.3232814086186,474.49595760852617,474.6088542213668,474.2394395707015
4.439999999999993,9.20582124544,0.325974777751,27.4763280034,6.25625177071,5.71533962473,0.0,7.71304719524,0.322868687883,4.91421128383,-0.0780216082277,-0.269801933702,0.0,400.8758097226848,403.1081033026986,401.799140990461,401.03323706735233
4.499999999999992,9.67661896006,0.344960349251,27.7671376753,6.25210194823,5.6995182701,0.0,7.98069911543,0.30971953995,4.77837752445,-0.0556329792439,-0.253659686492,0.0,449.12211266561263,450.36043757817714,448.51348911903796,450.32500960202447
4.559999999999991,10.1636601865,0.363105715785,28.0497258216,6.24897553725,5.68455185837,0.0,8.25437287047,0.294945363717,4.64016951162,-0.0458539320307,-0.242126151985,0.0,450.59044356803366,451.46069558268397,451.2452978871344,452.03256516151055
4.6199999999999894,10.6659546934,0.380393508239,28.3220122104,6.24611905173,5.67005372788,0.0,8.48923057692,0.281173517337,4.43555294823,-0.0513686149417,-0.240673797942,0.0,428.7614478416079,428.8241835914451,427.81483818300694,427.34336655676367
4.679999999999988,11.1837617333,0.396754494986,28.5838040307,6.2427118429,5.65581542007,0.0,8.77119788127,0.264023784568,4.28977415779,-0.0707471796257,-0.231310959414,0.0,452.95186359342546,453.6494247324202,452.76526423527906,451.2006374588694
4.739999999999987,11.7177873853,0.412089133429,28.8356351049,6.23914171874,5.64338301576,0.0,9.02983992686,0.246929974109,4.10393659288,-0.043298694626,-0.180540376258,0.0,437.82351493498834,441.9831657672248,438.26270480306744,440.53627094858814
4.799999999999986,12.2671167213,0.426377861544,29.0758786498,6.23645801866,5.63203050201,0.0,9.28121597722,0.22923033136,3.90376219205,-0.0477519667976,-0.218531092974,0.0,437.6582956176737,434.44608452888343,434.94885560610714,434.57438983426
4.859999999999984,12.8311399599,0.439603191674,29.3034795164,6.23369759949,5.61899281649,0.0,9.5197618066,0.211484044064,3.68250308449,-0.0427283984541,-0.214934327988,0.0,428.53168496496727,428.7888567681558,427.3919838152036,427.8187651745923
4.919999999999983,13.4113860854,0.451620149349,29.5200973235,6.2316198751,5.60675100447,0.0,9.82156959043,0.188990813998,3.53696375552,-0.0220097100472,-0.188206257565,0.0,458.3022362890472,460.3823624266722,459.80533154177937,461.44384633951597
4.979999999999982,14.0099536022,0.462257599747,29.7280922245,6.23049606501,5.59499958605,0.0,10.1303201851,0.16557203145,3.39508525712,-0.0128679581096,-0.219053685167,0.0,466.6195514485359,464.16752031000806,462.7053737845524,463.42483503712106
5.0399999999999805,14.6294879909,0.471329111623,29.9303722052,6.23002277534,5.58160994022,0.0,10.5200405135,0.136885329035,3.34534501128,0.000567432001558,-0.232971582057,0.0,502.11807997531935,501.0635969559328,502.54774743083664,503.5211073082792
